Id,Subject,TextBody,FromName,FromAddress,ToAddress,Status,MessageDate,CreatedDate,Incoming,HasAttachment,ParentId,RelatedToId,RelatedToType
02siJDmrkvbghhTYA4,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Sena T. Galenor-Ash,65452 Duncan Ville,crm-support@example.invalid,Sent,2025-01-23T20:14:26Z,2025-01-23T05:34:20Z,1,0,,700nLoPgUoyjcN7Y8D,Opportunity
02sniwuknER0xogQLX,Product question,This is a synthetic message regarding product question. No response is required.,Raviq K. Iverne-Crest,611 Hunt Way,crm-support@example.invalid,Draft,2023-04-12T10:03:24Z,2023-04-12T07:44:36Z,1,0,5004EeyBTvkL3fWA37,02iYsg0TF3Vh1dSIKP,Asset
02sMHh2mbtacEaZADX,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Pella B. Kelmere-Elm,7014 Anderson Lights,crm-support@example.invalid,Read,2023-05-03T16:53:05Z,2023-05-03T22:51:28Z,1,1,5004NGWa8XnTmIYYV6,001pLrXgUg79BdcA23,Order
02sJgtwHt5vIPKzAWH,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,orin-s.lioren-glen.1965-9923@example.invalid,Draft,2024-07-07T02:12:55Z,2024-07-07T10:06:46Z,0,0,,500WCPentHx7NkUQ94,Case
02sxLkMO2pUcp8jICO,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,nali-j.norrell-isle.1966-7381@example.invalid,Draft,2025-12-17T05:36:14Z,2025-12-17T18:58:31Z,0,0,,500QOGfoxxOjqwNQMJ,Case
02sogzSpi3Os7ZzQHR,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,miren-a.prynn-knoll.1967-5244@example.invalid,Read,2025-02-19T20:44:25Z,2025-02-19T03:22:10Z,0,1,,001IDl2DWYpmmF7QG7,Account
02sodcFlz0SH0E4QLE,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,lumo-r.quillen-moor.1968-6492@example.invalid,Read,2023-09-01T04:44:56Z,2023-09-01T02:47:30Z,0,0,500tP3u8Q7etwPmQIH,,
02szyfip3o7ft92Q1W,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,kessa-i.aldren-pine.1969-3655@example.invalid,Draft,2022-03-15T00:52:07Z,2022-03-15T10:27:10Z,0,0,,500XiJelO5YDSfQIKK,Case
02sl3BQm4sSIhZLYB4,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Jorin Z. Belnor-Reed,974 Michael Causeway,crm-support@example.invalid,Sent,2021-03-09T19:05:44Z,2021-03-09T01:53:19Z,1,0,,511w8cezRLEfON7I12,Order
02s1aTKVHbjaWdzIDA,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,ivara-q.denvik-bay.1971-862@example.invalid,Read,2022-07-10T08:37:57Z,2022-07-10T21:45:39Z,0,0,500s2exaSH65VpgY4G,500A4czPWulz2tYQ6S,Case
02s1fdJ9zKVNWb3IAK,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,fenn-h.farlowe-dell.1972-8162@example.invalid,Sent,2022-11-18T03:00:34Z,2022-11-18T17:49:12Z,0,0,,50tBmajBS4iAVsMQAQ,Order
02sXu3lcC9KN3bFI8Z,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,elari-y.galenor-fen.1973-4618@example.invalid,Read,2025-04-01T01:49:25Z,2025-04-01T15:46:01Z,0,0,,500r3PQvJ0ssdUeAQ7,Case
02sr3GPMyIdqeRBY1W,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Daro P. Iverne-Hart,56999 Walton Fall,crm-support@example.invalid,Sent,2021-12-13T14:08:19Z,2021-12-13T20:43:30Z,1,0,,800wj7XLPA8ArM5A54,Contract
02sJfw91G1xdtuzIZX,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Ceryn G. Kelmere-Jade,87830 Davidson Pines,crm-support@example.invalid,Sent,2022-02-18T18:36:15Z,2022-02-18T14:06:16Z,1,0,,,
02sGfnROm9XVPWzATT,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,bexa-x.lioren-lake.1976-3193@example.invalid,Sent,2024-05-08T20:26:33Z,2024-05-08T10:40:42Z,0,1,,001MetGBUEn7phAIPH,Account
02s8YgKyNxGtUM7ACK,Product question,This is a synthetic message regarding product question. No response is required.,Aven O. Norrell-North,1739 Lauren Dam,crm-support@example.invalid,Draft,2023-12-14T14:19:50Z,2023-12-14T00:17:05Z,1,0,500IJ2MTV9PLDLoQ60,001n8Q7o6w0wrFoIIH,Account
02s9C4lizSvre7bYUW,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Veya E. Prynn-Pine,535 Wesley Square,crm-support@example.invalid,Draft,2026-05-17T21:31:18Z,2026-05-17T09:23:45Z,1,0,,016Rq3Jvh4WKRkNAJB,Order
02shqPECmxfOi1AQCY,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,tovan-v.quillen-reed.1979-5948@example.invalid,Sent,2021-10-15T06:05:51Z,2021-10-15T23:01:48Z,0,0,5002TabswvNJ5IUA5D,72i3nBZxCQI0vftYG6,Order
02sUnXvQjU48qhuA2B,Product question,This is a synthetic message regarding product question. No response is required.,Sena M. Aldren-Crest,0885 Smith Ports,crm-support@example.invalid,Draft,2023-08-01T11:49:08Z,2023-08-01T03:29:40Z,1,0,500EESYs3YePtRPYZP,800WvqcgCiPOHLYY7Y,Contract
02s38BjkmMEHapyAUS,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,raviq-d.corven-elm.1981-3021@example.invalid,Read,2024-01-23T23:03:34Z,2024-01-23T16:45:43Z,0,0,500RhREh0xJz8d4IPP,500SQ3j5dYUVffpAZE,Case
02scobWaxll4RkLQIF,Product question,This is a synthetic message regarding product question. No response is required.,Pella U. Denvik-Glen,132 Mike Islands,crm-support@example.invalid,Draft,2026-01-18T06:20:53Z,2026-01-18T00:28:55Z,1,0,,506KFidge6NFupaQIL,Opportunity
02svQMHh1CPTugGQM6,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Orin L. Farlowe-Isle,02135 Mcguire Road,crm-support@example.invalid,Sent,2021-09-16T13:56:12Z,2021-09-16T22:20:58Z,1,0,,80tGXaVLkhJzqtaIJH,Opportunity
02s7CbIYbCa8zxXYC9,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,nali-c.hollin-knoll.1984-2724@example.invalid,Sent,2022-06-14T01:18:26Z,2022-06-14T15:15:18Z,0,0,,02ix8jPT59SUu1yYIO,Asset
02sQ69MoccYaEuBQSR,Service update,This is a synthetic message regarding service update. No response is required.,Miren T. Iverne-Moor,1635 Charles Roads,crm-support@example.invalid,Read,2026-01-07T02:37:19Z,2026-01-07T00:58:46Z,1,0,,521FiKnX1ihmKBmIQQ,Opportunity
02sqv3yd0RYmtVuABU,Service update,This is a synthetic message regarding service update. No response is required.,Lumo K. Kelmere-Oak,156 Arnold Mill,crm-support@example.invalid,Sent,2022-12-21T09:23:00Z,2022-12-21T16:29:53Z,1,0,,716BDdXnj9KoTRnQ8I,Order
02sQ0UyZ9ySa6jXIGS,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,kessa-b.mavren-quill.1987-877@example.invalid,Read,2025-12-31T22:15:18Z,2025-12-31T00:03:48Z,0,0,,,
02sjVLq24worowQAOF,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Jorin S. Norrell-Ash,13856 Beverly Haven,crm-support@example.invalid,Sent,2021-12-04T00:07:56Z,2021-12-04T15:43:28Z,1,0,,701baEWnGlBqdzhA9Z,Campaign
02six8L6ewYV3gAAKE,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,ivara-j.prynn-crest.1989-536@example.invalid,Draft,2024-04-24T07:02:43Z,2024-04-24T18:01:12Z,0,0,,001KqKN8Jf0F9i9AKQ,Account
02sT1EaDbLK8QNMY0V,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Fenn A. Rellor-Elm,136 Eaton Islands,crm-support@example.invalid,Sent,2022-08-12T12:18:57Z,2022-08-12T21:05:50Z,1,0,,500F5HG7TvzuS82ARR,Case
02s7Mg1KByn1Bf1I32,Product question,This is a synthetic message regarding product question. No response is required.,Elari R. Aldren-Hart,234 Amy Stravenue,crm-support@example.invalid,Read,2024-09-08T03:28:32Z,2024-09-08T12:26:08Z,1,0,,001qh75A7jHuE1EI0O,Account
02sUhWbR2Cu8xroQ46,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,daro-i.corven-jade.1992-8043@example.invalid,Draft,2025-09-24T23:58:42Z,2025-09-24T00:32:39Z,0,0,,001EzVzzzPDO3QjIJG,Account
02spl08djmmPvNCIMZ,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,ceryn-z.denvik-lake.1993-1975@example.invalid,Read,2024-06-02T23:41:40Z,2024-06-02T23:58:00Z,0,1,,701AUDOzK5kG0AQQW3,Campaign
02sOSdl7dBGkpXtQ1B,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,bexa-q.farlowe-north.1994-2414@example.invalid,Read,2023-10-18T14:10:09Z,2023-10-18T23:49:15Z,0,0,,001R0OuIWPEowdMYT2,Account
02s12FQUeW4KEygY74,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Aven H. Hollin-Pine,987 Erickson Mountains,crm-support@example.invalid,Sent,2024-03-07T06:31:33Z,2024-03-07T07:35:41Z,1,0,5009vC9CFLQtCVhY0V,0012tOpQ4NIa7RbIUI,Account
02s43Rw1vVKfQeWQ1V,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Veya X. Iverne-Reed,54265 Mcclure Mews,crm-support@example.invalid,Draft,2023-01-19T02:57:13Z,2023-01-19T20:17:52Z,1,1,,500omxYi0hTQz5nAHP,Opportunity
02sXuSz0TqsOv5UQ1Z,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,tovan-o.kelmere-bay.1997-8460@example.invalid,Read,2024-12-24T21:03:34Z,2024-12-24T22:49:20Z,0,0,500m9EIOaUKBT1vI9Z,80iQXdfBsFaTtLCI3R,Opportunity
02ssFF3LTPACRP8I82,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,sena-f.mavren-dell.1998-9064@example.invalid,Draft,2025-03-23T04:06:57Z,2025-03-23T02:36:48Z,0,0,500VkFwvlFwzyrnYGK,001yWq2JW5BZvvMQ0L,Account
02sJwTkxEeNWaiLAMG,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Raviq W. Norrell-Fen,0423 Mckee Motorway,crm-support@example.invalid,Draft,2023-09-27T04:32:54Z,2023-09-27T21:48:22Z,1,0,500CNJrPpuwkswOYFU,5066pzgBEFe1MgMYXY,Opportunity
02sJMqODnyBACEkY1I,Product question,This is a synthetic message regarding product question. No response is required.,Pella N. Prynn-Hart,494 Gonzalez Key,crm-support@example.invalid,Draft,2025-11-25T22:36:01Z,2025-11-25T18:53:38Z,1,0,,02ikaI8l5oz5T46IKR,Asset
02sr2A5CMAM8S3WA02,Product question,This is a synthetic message regarding product question. No response is required.,Orin E. Rellor-Jade,30591 Phillips Prairie,crm-support@example.invalid,Draft,2022-01-05T04:05:09Z,2022-01-05T03:58:39Z,1,1,,,
02swCNFKxhUsp3SIO9,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,nali-v.aldren-moor.2002-6899@example.invalid,Sent,2023-04-17T18:53:31Z,2023-04-17T13:23:20Z,0,0,,701bmC3dSpPfuEkATE,Campaign
02s51GvhsEQ15ypYJK,Service update,This is a synthetic message regarding service update. No response is required.,Miren M. Corven-Oak,2678 Oneill Canyon,crm-support@example.invalid,Sent,2023-10-31T19:22:51Z,2023-10-31T16:53:51Z,1,1,,000PVtknOKI3BHaY58,Opportunity
02sGQbu8jrVNTiFQLA,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,lumo-d.esmere-quill.2004-3388@example.invalid,Draft,2025-07-11T02:46:04Z,2025-07-11T09:39:50Z,0,1,,,
02sQDs9TextJTjqQSM,Product question,This is a synthetic message regarding product question. No response is required.,Kessa U. Farlowe-Ash,3114 John Cove,crm-support@example.invalid,Sent,2024-08-15T09:06:54Z,2024-08-15T06:58:26Z,1,0,,52629MYorTUtV6CYEY,Opportunity
02sOwtw1ZIAB9pTAFN,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,jorin-l.hollin-crest.2006-4917@example.invalid,Read,2023-01-26T14:31:29Z,2023-01-26T15:37:51Z,0,0,,800EPnK1VHx1mX0YSI,Contract
02sxlHS7YP69QmvA24,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,ivara-c.jassel-elm.2007-4773@example.invalid,Read,2021-02-06T11:50:20Z,2021-02-06T15:59:18Z,0,0,500nWmH3gvAdwXnQMU,50086uIqowE4aobAD4,Case
02sy4ExELBqWtUuQAI,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Fenn T. Kelmere-Glen,18241 Johnson Corners,crm-support@example.invalid,Read,2022-01-28T21:57:31Z,2022-01-28T13:27:49Z,1,0,500LiGhuk1G4AOPAT2,80tiKSl4hJWjT5jA9G,Opportunity
02sdacdBjjo5gCcA9P,Product question,This is a synthetic message regarding product question. No response is required.,Elari K. Mavren-Isle,10651 Linda Hill,crm-support@example.invalid,Read,2026-01-27T15:00:18Z,2026-01-27T20:36:13Z,1,0,,500arcn3vx0KSUrIAY,Case
02sFIpVAO0xTBdrY6U,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,daro-b.orvell-knoll.2010-6853@example.invalid,Read,2021-10-12T16:46:08Z,2021-10-12T11:12:39Z,0,1,,001nrvjrS2WHC2oY9X,Account
02s5wQBnKIcE3O9YBV,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,ceryn-s.prynn-moor.2011-5933@example.invalid,Read,2022-06-02T19:34:52Z,2022-06-02T18:30:40Z,0,0,,800ZLfuUv69zjcQIW6,Contract
02smWKAn8hTrGgFYL0,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,bexa-j.rellor-oak.2012-5975@example.invalid,Sent,2024-07-22T21:21:04Z,2024-07-22T13:41:37Z,0,0,500IIM6G04AROAsQIA,006heAy12n5PZdLIRF,Opportunity
02sIBRu3xLUm4wFIH9,Product question,This is a synthetic message regarding product question. No response is required.,Aven A. Belnor-Reed,6189 Espinoza Vista,crm-support@example.invalid,Draft,2023-01-19T09:58:56Z,2023-01-19T14:40:49Z,1,0,500Q3HBMWyorPWfIMP,,
02sKiojTB9RbDcpY99,Service update,This is a synthetic message regarding service update. No response is required.,Veya Q. Corven-Bay,3045 Brenda Island,crm-support@example.invalid,Sent,2022-03-07T21:33:20Z,2022-03-07T14:13:46Z,1,0,500HoAsfKJ6oI5WINU,01tdyvIgQpVTvgTYQH,Opportunity
02s9CJzMcAziZ4cIOS,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,tovan-h.esmere-dell.2015-4094@example.invalid,Draft,2023-07-03T11:27:27Z,2023-07-03T16:41:47Z,0,0,500xgIJyQuBAKh1IFA,701T7xJocH3zs1NQYF,Campaign
02sTuBwnOJ1g9HSAID,Product question,This is a synthetic message regarding product question. No response is required.,Sena Y. Farlowe-Fen,391 Allen Lock,crm-support@example.invalid,Sent,2021-11-08T15:12:05Z,2021-11-08T15:02:23Z,1,0,500SScj3yV8x3uUI5K,,
02sbTlDcR0ovTo2I0H,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Raviq P. Hollin-Hart,420 Howard Run,crm-support@example.invalid,Read,2022-12-10T08:32:01Z,2022-12-10T07:09:12Z,1,0,,500uD77OeFRhW8tID3,Case
02sDGqCHbgEXYQVYUJ,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,pella-g.jassel-jade.2018-3961@example.invalid,Read,2026-06-12T12:20:27Z,2026-06-12T02:12:58Z,0,0,500QnB4eG9LWCJrIWB,500iisI735q7cJQA2T,Case
02s22zZUbrg2qBmYOV,Product question,This is a synthetic message regarding product question. No response is required.,Orin X. Kelmere-Lake,12461 Richardson Overpass,crm-support@example.invalid,Read,2022-01-14T14:31:01Z,2022-01-14T03:42:15Z,1,0,500k7aj0FX1xU9dIAW,,
02sIPj8gFkylROYI04,Product question,This is a synthetic message regarding product question. No response is required.,Nali O. Mavren-North,33257 Heather Shoals,crm-support@example.invalid,Sent,2024-10-07T00:18:28Z,2024-10-07T09:07:25Z,1,0,,001X50Bqc5cThUtYIX,Account
02sAqf4CgOMasudYTD,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,miren-f.orvell-pine.2021-1493@example.invalid,Draft,2025-08-24T02:06:02Z,2025-08-24T19:41:22Z,0,1,500GCGb4idCYTY1YX3,001qb5RFrl2MvvDIYA,Account
02sUp7l65e0DUSTAUC,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,lumo-w.prynn-reed.2022-8090@example.invalid,Read,2022-10-28T16:40:06Z,2022-10-28T11:56:25Z,0,0,,001RUYGIDukMN3HIZS,Account
02sK4F62k8WfYewQSH,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,kessa-n.rellor-bay.2023-6142@example.invalid,Draft,2023-12-23T18:02:41Z,2023-12-23T22:28:04Z,0,0,500BVjE3HWVtV4kATA,500VJEFVDG1Q5fsA46,Case
02sIHYIK4pGr7Q9QQ0,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,jorin-e.belnor-elm.2024-6674@example.invalid,Sent,2026-03-20T04:06:46Z,2026-03-20T10:51:50Z,0,0,,800PCzsrEzQF5eJITV,Contract
02sbJBCYrkIgCv6IZ5,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,ivara-v.corven-glen.2025-7671@example.invalid,Sent,2021-12-21T21:18:42Z,2021-12-21T22:06:43Z,0,0,500c0lCUHwglMPlQNP,,
02sC4yIo8s7BBYCQNZ,Service update,This is a synthetic message regarding service update. No response is required.,Fenn M. Esmere-Isle,247 Justin Pines,crm-support@example.invalid,Sent,2025-06-10T07:59:14Z,2025-06-10T20:30:37Z,1,1,500OKm4mTExw32RQ22,01i66jB7YseiJuuA70,Opportunity
02syWYoTf8IULqeIDF,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Elari D. Galenor-Knoll,74325 Shaffer Mountains,crm-support@example.invalid,Read,2024-01-21T08:39:24Z,2024-01-21T09:12:56Z,1,0,,001OPKDJQJag0BvIDS,Account
02sWXngH5AWnaTjQRJ,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,daro-u.hollin-moor.2028-5453@example.invalid,Sent,2021-05-01T18:08:38Z,2021-05-01T23:02:08Z,0,0,,511VHg0pbxkr9bRQ1X,Opportunity
02smtzmT0aSYUn9Y78,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Ceryn L. Jassel-Oak,00522 Tiffany Inlet,crm-support@example.invalid,Sent,2023-07-20T01:46:54Z,2023-07-20T15:11:53Z,1,0,500V819CJ8iL2PmIXG,001QAtek1IxiotWYQX,Account
02s2vnskRsqyEbkIJA,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Synthetic CRM Support,402 Peterson Drives,bexa-c.lioren-quill.2030-5166@example.invalid,Read,2025-08-20T06:30:28Z,2025-08-20T03:43:49Z,0,0,500zKd9dtTYyYrnIXK,001kBV5ho7M1GOwA4E,Account
02sc0h0GMtT5WDfY49,Product question,This is a synthetic message regarding product question. No response is required.,Aven T. Mavren-Ash,1845 Clark Track,crm-support@example.invalid,Sent,2023-06-19T16:46:06Z,2023-06-19T18:04:58Z,1,0,,,
02sPVo74YMoLU6nYBT,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,veya-j.orvell-crest.2032-5977@example.invalid,Sent,2021-11-01T14:29:28Z,2021-11-01T01:58:33Z,0,0,500Q3HBMWyorPWfIMP,701qSlEpW8tT5lJI6V,Campaign
02sx7mVl4P9vodFYAY,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Tovan A. Quillen-Elm,528 Matthew Valley,crm-support@example.invalid,Sent,2022-11-05T04:50:30Z,2022-11-05T15:27:04Z,1,0,,01t4NYEPhUw9BamICS,Product2
02sUGcclvr5ubuDI1Y,Product question,This is a synthetic message regarding product question. No response is required.,Sena R. Rellor-Glen,04640 Ryan Lights,crm-support@example.invalid,Sent,2024-03-26T12:12:31Z,2024-03-26T01:40:22Z,1,1,500kkcxllC5G3rrIXP,001aJFstC9yWgafQNG,Account
02sNY7rCsr7p1VYIOW,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,raviq-i.belnor-jade.2035-4711@example.invalid,Read,2023-07-20T18:12:03Z,2023-07-20T22:49:23Z,0,1,,001Q3kntrifzyYWI62,Account
02sPw7CvzHgrnwnIQG,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,pella-z.corven-lake.2036-6737@example.invalid,Sent,2023-08-24T08:24:11Z,2023-08-24T20:37:13Z,0,0,500B7REwwsfHoZBQXT,500ysh7TvKL59AcQUD,Case
02sNhY67YfqCJviAOR,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Orin Q. Esmere-North,0725 Pacheco Knoll,crm-support@example.invalid,Read,2026-02-23T10:33:39Z,2026-02-23T04:07:51Z,1,0,500sQ8uefTZDKfqA80,,
02sg3QmewEuPHiwQJU,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,nali-h.galenor-pine.2038-3002@example.invalid,Sent,2022-03-09T14:08:22Z,2022-03-09T20:39:46Z,0,0,500Kb5rfMj62v5uQSH,01t85nYRxCpN60QICS,Product2
02sFDoKV0vvwl1gI0T,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,miren-y.hollin-reed.2039-3563@example.invalid,Read,2025-06-04T11:14:52Z,2025-06-04T22:41:06Z,0,0,,511cHYiBkget9ekI13,Opportunity
02ski1RvjDuanJhIFG,Service update,This is a synthetic message regarding service update. No response is required.,Lumo P. Jassel-Bay,943 Gould Drives,crm-support@example.invalid,Sent,2024-05-28T06:00:27Z,2024-05-28T20:35:21Z,1,0,,500hIkb7Cfz3XBrYEF,Case
02s5LgEvejcIOV4AWC,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Synthetic CRM Support,402 Peterson Drives,kessa-g.lioren-dell.2041-6031@example.invalid,Draft,2026-04-22T10:12:03Z,2026-04-22T19:51:07Z,0,0,,00180qOlX8UtZ7HQTK,Account
02sxGNhlIFCAOLwI8L,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Jorin X. Mavren-Fen,2718 David Drive,crm-support@example.invalid,Read,2022-04-21T11:00:03Z,2022-04-21T00:32:23Z,1,0,500HQhZBl5h71gPAOX,00134kztbICJD2tYCZ,Account
02sBP8XJiUTBy8cY9A,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Ivara O. Orvell-Hart,05022 Benjamin Trail,crm-support@example.invalid,Sent,2023-01-06T20:26:30Z,2023-01-06T09:24:42Z,1,0,,001ClNAQA1Xn4fUINT,Account
02sYo5PWzUjWbgLQB7,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,fenn-f.quillen-jade.2044-8809@example.invalid,Draft,2024-08-13T11:45:13Z,2024-08-13T15:49:45Z,0,1,,02iBXhvdDGkuR2rI2P,Asset
02sPkSJlyKAGMVPQWS,Product question,This is a synthetic message regarding product question. No response is required.,Synthetic CRM Support,402 Peterson Drives,elari-w.rellor-lake.2045-1686@example.invalid,Draft,2026-04-20T10:05:59Z,2026-04-20T21:14:24Z,0,0,,001uKtjv3QWz3nDQSN,Account
02sLxqMHWiPpZtLIYO,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Daro N. Belnor-Oak,396 Christopher Key,crm-support@example.invalid,Sent,2022-09-19T11:44:15Z,2022-09-19T15:09:40Z,1,0,,500gXsW3KnVriomAIG,Opportunity
02sbTuVBTYeSewfQ14,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Ceryn E. Denvik-Quill,831 Walker Shores,crm-support@example.invalid,Draft,2023-12-04T12:32:18Z,2023-12-04T09:06:12Z,1,0,,02ioaMGTKIrgIKRI54,Asset
02s4Go3ie3HmA4qQ8V,Contract follow-up,This is a synthetic message regarding contract follow-up. No response is required.,Bexa V. Esmere-Ash,009 Thomas Extensions,crm-support@example.invalid,Sent,2022-05-23T16:19:34Z,2022-05-23T03:19:28Z,1,0,500Ru3W8DfODpo0ACL,80iqmPYFt3m6LFIYUR,Opportunity
02seyZ7xDvyNmnxIEV,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,aven-m.galenor-crest.2049-8407@example.invalid,Sent,2022-04-13T17:02:02Z,2022-04-13T04:58:23Z,0,0,,001I4vmxErKOgEQQME,Account
02sMdEw31RS2B6lY4K,Product question,This is a synthetic message regarding product question. No response is required.,Veya C. Iverne-Elm,7903 James Viaduct,crm-support@example.invalid,Draft,2023-12-16T10:25:05Z,2023-12-16T19:05:09Z,1,0,,81ifOLG1ra92UnlQ70,Opportunity
02sOq136FzlY2bvYCU,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Tovan T. Jassel-Glen,850 Andrews Court,crm-support@example.invalid,Read,2025-06-30T17:32:38Z,2025-06-30T22:06:34Z,1,0,,020M8CboFRIiD3NQG4,Order
02swdmpHEx6tAFgYNM,Workshop details,This is a synthetic message regarding workshop details. No response is required.,Sena K. Lioren-Isle,17643 Jacobs Flats,crm-support@example.invalid,Draft,2026-04-04T09:02:54Z,2026-04-04T18:29:22Z,1,0,,521n8wLYOIVQwnkA91,Opportunity
02sczRuar9JYPBRQAJ,Service update,This is a synthetic message regarding service update. No response is required.,Synthetic CRM Support,402 Peterson Drives,raviq-b.norrell-knoll.2053-1239@example.invalid,Draft,2026-04-09T20:59:02Z,2026-04-09T01:14:38Z,0,1,,02iJ7r0NRvDrfh0YD4,Asset
02sxfprgpUKXDH2Q2N,Service update,This is a synthetic message regarding service update. No response is required.,Pella S. Orvell-Moor,87939 Medina Island,crm-support@example.invalid,Read,2023-07-14T06:04:45Z,2023-07-14T12:04:50Z,1,0,,81t04RUKzfxWYDPA3Z,Opportunity
02sGBBsiWJzjACQIMN,Product question,This is a synthetic message regarding product question. No response is required.,Orin J. Quillen-Oak,87569 Valerie Square,crm-support@example.invalid,Sent,2023-04-11T00:06:47Z,2023-04-11T22:38:51Z,1,1,,02ibGY8MpCX9D29YGH,Asset
