acct_id,cardholder,state,txn_index,timestamp,merchant_cat,merchant,txn_amount
ACCT-B8D833E5,Amy Baker,OH,53,2025-01-19 09:43:41,healthcare,Walgreens Pharmacy,31.24
ACCT-B8D833E5,Amy Baker,OH,54,2025-01-19 10:30:18,e-commerce,Amazon,163.78
ACCT-B8D833E5,Amy Baker,OH,55,2025-01-20 17:34:28,retail,Walmart,88.78
ACCT-B8D833E5,Amy Baker,OH,56,2025-01-21 11:17:08,dining,McDonald's,64.16
ACCT-B8D833E5,Amy Baker,OH,57,2025-01-21 18:49:15,dining,McDonald's,155.61
ACCT-B8D833E5,Amy Baker,OH,58,2025-01-22 08:54:24,e-commerce,Amazon,94.73
ACCT-B8D833E5,Amy Baker,OH,59,2025-01-23 19:08:54,entertainment,AMC Theatres,64.47
ACCT-B8D833E5,Amy Baker,OH,60,2025-01-23 19:21:03,dining,McDonald's,103.09
ACCT-B8D833E5,Amy Baker,OH,61,2025-01-24 10:39:39,wire_transfer,Wise,1101.22
ACCT-B8D833E5,Amy Baker,OH,62,2025-01-24 12:37:46,grocery,Kroger,151.64
ACCT-B8D833E5,Amy Baker,OH,63,2025-01-24 13:16:47,e-commerce,Amazon,176.29
ACCT-B8D833E5,Amy Baker,OH,64,2025-01-24 14:42:44,gas,Shell,118.79
ACCT-B8D833E5,Amy Baker,OH,65,2025-01-24 16:35:30,retail,Target,367.55
ACCT-B8D833E5,Amy Baker,OH,66,2025-01-24 17:52:38,dining,McDonald's,98.82
ACCT-B8D833E5,Amy Baker,OH,67,2025-01-25 01:19:15,subscription,Netflix,24.99
ACCT-B8D833E5,Amy Baker,OH,68,2025-01-25 10:18:13,retail,Target,110.0
ACCT-B8D833E5,Amy Baker,OH,69,2025-01-25 18:21:02,retail,Target,132.77
ACCT-B8D833E5,Amy Baker,OH,70,2025-01-25 19:13:39,grocery,Kroger,220.43
ACCT-B8D833E5,Amy Baker,OH,71,2025-01-25 21:56:02,e-commerce,Amazon,685.2
ACCT-B8D833E5,Amy Baker,OH,72,2025-01-26 15:23:01,retail,Target,108.11
ACCT-B8D833E5,Amy Baker,OH,73,2025-01-27 16:12:59,dining,McDonald's,147.08
ACCT-B8D833E5,Amy Baker,OH,74,2025-01-27 17:30:41,entertainment,Six Flags,59.47
ACCT-B8D833E5,Amy Baker,OH,75,2025-01-28 07:20:01,subscription,Netflix,9.99
ACCT-B8D833E5,Amy Baker,OH,76,2025-01-28 11:55:38,retail,Walmart,159.78
ACCT-B8D833E5,Amy Baker,OH,77,2025-01-29 07:00:56,grocery,Kroger,218.13
ACCT-B8D833E5,Amy Baker,OH,78,2025-01-29 18:15:37,retail,Walmart,304.73
ACCT-B8D833E5,Amy Baker,OH,79,2025-01-29 18:36:37,retail,Target,51.61
ACCT-B8D833E5,Amy Baker,OH,80,2025-01-30 10:18:49,healthcare,CVS Pharmacy,16.88
ACCT-B8D833E5,Amy Baker,OH,81,2025-01-30 11:29:19,grocery,Meijer,267.71
ACCT-B8D833E5,Amy Baker,OH,82,,,,
ACCT-B8D833E5,Amy Baker,OH,83,,,,
ACCT-B8D833E5,Amy Baker,OH,84,,,,
ACCT-B8D833E5,Amy Baker,OH,85,,,,
ACCT-B8D833E5,Amy Baker,OH,86,,,,
ACCT-B8D833E5,Amy Baker,OH,87,,,,
ACCT-B8D833E5,Amy Baker,OH,88,,,,
ACCT-B8D833E5,Amy Baker,OH,89,,,,
ACCT-B8D833E5,Amy Baker,OH,90,,,,
ACCT-B8D833E5,Amy Baker,OH,91,,,,
ACCT-B8D833E5,Amy Baker,OH,92,,,,
ACCT-B8D833E5,Amy Baker,OH,93,,,,
ACCT-B8D833E5,Amy Baker,OH,94,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,1,2025-01-01 08:07:52,travel,Hilton Hotels,223.5
ACCT-B925FC47,Jermaine Nguyen,CA,2,2025-01-01 11:52:18,healthcare,CVS Pharmacy,17.17
ACCT-B925FC47,Jermaine Nguyen,CA,3,2025-01-01 12:15:25,grocery,Trader Joe's,60.73
ACCT-B925FC47,Jermaine Nguyen,CA,4,2025-01-01 16:14:09,automotive,Midas,213.23
ACCT-B925FC47,Jermaine Nguyen,CA,5,2025-01-01 19:07:07,retail,Best Buy,116.09
ACCT-B925FC47,Jermaine Nguyen,CA,6,2025-01-02 12:05:41,dining,Starbucks,31.7
ACCT-B925FC47,Jermaine Nguyen,CA,7,2025-01-02 15:39:52,automotive,Midas,7.04
ACCT-B925FC47,Jermaine Nguyen,CA,8,2025-01-02 21:00:18,grocery,Walmart,52.49
ACCT-B925FC47,Jermaine Nguyen,CA,9,2025-01-03 09:57:21,utilities,Pacific Gas & Electric,151.73
ACCT-B925FC47,Jermaine Nguyen,CA,10,2025-01-03 22:59:01,dining,Starbucks,65.24
ACCT-B925FC47,Jermaine Nguyen,CA,11,2025-01-05 05:52:14,gas,Shell,37.63
ACCT-B925FC47,Jermaine Nguyen,CA,12,2025-01-05 08:31:24,healthcare,Rite Aid,190.47
ACCT-B925FC47,Jermaine Nguyen,CA,13,2025-01-05 16:53:59,dining,Sunset Grill,45.38
ACCT-B925FC47,Jermaine Nguyen,CA,14,2025-01-05 18:26:21,dining,Chipotle Mexican Grill,54.66
ACCT-B925FC47,Jermaine Nguyen,CA,15,2025-01-07 21:25:35,entertainment,AMC Theatres,24.63
ACCT-B925FC47,Jermaine Nguyen,CA,16,2025-01-08 14:54:31,retail,Target,63.04
ACCT-B925FC47,Jermaine Nguyen,CA,17,2025-01-09 07:55:06,travel,Delta Air Lines,152.43
ACCT-B925FC47,Jermaine Nguyen,CA,18,2025-01-09 13:59:28,gas,Chevron,76.54
ACCT-B925FC47,Jermaine Nguyen,CA,19,2025-01-09 18:26:33,retail,Nordstrom,94.86
ACCT-B925FC47,Jermaine Nguyen,CA,20,2025-01-10 17:21:04,automotive,Midas,43.11
ACCT-B925FC47,Jermaine Nguyen,CA,21,2025-01-10 19:40:22,gas,Circle K,47.89
ACCT-B925FC47,Jermaine Nguyen,CA,22,2025-01-11 10:24:05,wire_transfer,PayPal,807.66
ACCT-B925FC47,Jermaine Nguyen,CA,23,2025-01-12 12:15:24,retail,The Home Depot,72.42
ACCT-B925FC47,Jermaine Nguyen,CA,24,2025-01-12 16:41:50,grocery,Whole Foods Market,52.97
ACCT-B925FC47,Jermaine Nguyen,CA,25,2025-01-12 18:30:08,gas,Chevron,59.38
ACCT-B925FC47,Jermaine Nguyen,CA,26,2025-01-13 19:21:58,grocery,Safeway,37.79
ACCT-B925FC47,Jermaine Nguyen,CA,27,2025-01-14 12:58:17,grocery,Whole Foods Market,109.97
ACCT-B925FC47,Jermaine Nguyen,CA,28,2025-01-14 14:54:03,gas,Chevron,45.92
ACCT-B925FC47,Jermaine Nguyen,CA,29,2025-01-14 18:07:59,dining,Starbucks,57.37
ACCT-B925FC47,Jermaine Nguyen,CA,30,2025-01-14 23:34:43,entertainment,Six Flags,150.47
ACCT-B925FC47,Jermaine Nguyen,CA,31,2025-01-15 12:47:52,grocery,Whole Foods Market,51.69
ACCT-B925FC47,Jermaine Nguyen,CA,32,2025-01-15 16:24:10,e-commerce,Amazon,50.85
ACCT-B925FC47,Jermaine Nguyen,CA,33,2025-01-16 10:08:41,other,7-Eleven,17.02
ACCT-B925FC47,Jermaine Nguyen,CA,34,2025-01-16 22:28:29,e-commerce,Amazon,76.86
ACCT-B925FC47,Jermaine Nguyen,CA,35,2025-01-17 10:48:36,healthcare,Walgreens,25.66
ACCT-B925FC47,Jermaine Nguyen,CA,36,2025-01-18 10:27:09,e-commerce,Amazon,69.59
ACCT-B925FC47,Jermaine Nguyen,CA,37,2025-01-18 18:08:56,gas,Chevron,61.9
ACCT-B925FC47,Jermaine Nguyen,CA,38,2025-01-19 00:10:53,subscription,Netflix,9.99
ACCT-B925FC47,Jermaine Nguyen,CA,39,2025-01-21 11:56:40,other,7-Eleven,23.07
ACCT-B925FC47,Jermaine Nguyen,CA,40,2025-01-21 12:16:21,grocery,Whole Foods Market,58.87
ACCT-B925FC47,Jermaine Nguyen,CA,41,2025-01-21 19:12:44,dining,Starbucks,32.44
ACCT-B925FC47,Jermaine Nguyen,CA,42,2025-01-21 21:28:52,e-commerce,Amazon,36.7
ACCT-B925FC47,Jermaine Nguyen,CA,43,2025-01-23 07:13:55,subscription,Netflix,4.99
ACCT-B925FC47,Jermaine Nguyen,CA,44,2025-01-23 11:46:45,other,FedEx,48.51
ACCT-B925FC47,Jermaine Nguyen,CA,45,2025-01-23 12:09:18,retail,Target,32.24
ACCT-B925FC47,Jermaine Nguyen,CA,46,2025-01-24 15:12:22,healthcare,Walgreens,34.11
ACCT-B925FC47,Jermaine Nguyen,CA,47,2025-01-24 17:39:16,automotive,Valvoline Instant Oil Change,218.19
ACCT-B925FC47,Jermaine Nguyen,CA,48,2025-01-24 18:13:28,retail,Best Buy,21.52
ACCT-B925FC47,Jermaine Nguyen,CA,49,2025-01-25 15:27:49,grocery,Trader Joe's,44.59
ACCT-B925FC47,Jermaine Nguyen,CA,50,2025-01-26 00:00:09,subscription,Spotify,14.99
ACCT-B925FC47,Jermaine Nguyen,CA,51,2025-01-26 07:39:19,gas,Chevron,45.45
ACCT-B925FC47,Jermaine Nguyen,CA,52,2025-01-26 08:59:56,healthcare,CVS Pharmacy,284.74
ACCT-B925FC47,Jermaine Nguyen,CA,53,2025-01-26 09:00:42,retail,Macy's,35.55
ACCT-B925FC47,Jermaine Nguyen,CA,54,2025-01-26 09:28:47,grocery,Whole Foods Market,33.01
ACCT-B925FC47,Jermaine Nguyen,CA,55,2025-01-26 18:55:10,ATM,Chase Bank ATM,120.0
ACCT-B925FC47,Jermaine Nguyen,CA,56,2025-01-28 19:08:15,gas,Shell,69.58
ACCT-B925FC47,Jermaine Nguyen,CA,57,2025-01-29 00:00:36,subscription,Netflix,12.99
ACCT-B925FC47,Jermaine Nguyen,CA,58,2025-01-29 14:27:14,grocery,Trader Joe's,27.36
ACCT-B925FC47,Jermaine Nguyen,CA,59,2025-01-29 16:15:05,gas,Shell,36.98
ACCT-B925FC47,Jermaine Nguyen,CA,60,2025-01-30 15:31:53,grocery,Whole Foods Market,97.71
ACCT-B925FC47,Jermaine Nguyen,CA,61,2025-01-30 18:02:57,dining,Chipotle Mexican Grill,52.58
ACCT-B925FC47,Jermaine Nguyen,CA,62,2025-01-30 19:25:41,entertainment,AMC Theatres,32.28
ACCT-B925FC47,Jermaine Nguyen,CA,63,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,64,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,65,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,66,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,67,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,68,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,69,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,70,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,71,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,72,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,73,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,74,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,75,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,76,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,77,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,78,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,79,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,80,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,81,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,82,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,83,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,84,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,85,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,86,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,87,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,88,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,89,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,90,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,91,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,92,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,93,,,,
ACCT-B925FC47,Jermaine Nguyen,CA,94,,,,
ACCT-B95C8A0F,Michelle Gilbert,AZ,1,2025-01-01 13:12:06,e-commerce,Amazon,46.68
ACCT-B95C8A0F,Michelle Gilbert,AZ,2,2025-01-01 13:46:11,travel,Marriott,401.11
ACCT-B95C8A0F,Michelle Gilbert,AZ,3,2025-01-02 11:08:05,dining,McDonald's,19.6
ACCT-B95C8A0F,Michelle Gilbert,AZ,4,2025-01-02 11:18:35,travel,Marriott,497.95
ACCT-B95C8A0F,Michelle Gilbert,AZ,5,2025-01-02 11:46:13,wire_transfer,Western Union,1573.08
ACCT-B95C8A0F,Michelle Gilbert,AZ,6,2025-01-02 14:58:15,other,The UPS Store,32.83
ACCT-B95C8A0F,Michelle Gilbert,AZ,7,2025-01-02 20:06:48,dining,Starbucks,25.66
ACCT-B95C8A0F,Michelle Gilbert,AZ,8,2025-01-03 13:02:30,grocery,Walmart,64.55
ACCT-B95C8A0F,Michelle Gilbert,AZ,9,2025-01-04 06:02:33,subscription,Netflix,15.99
ACCT-B95C8A0F,Michelle Gilbert,AZ,10,2025-01-04 07:31:14,automotive,Jiffy Lube,322.67
ACCT-B95C8A0F,Michelle Gilbert,AZ,11,2025-01-04 18:13:02,dining,Chipotle Mexican Grill,69.31
ACCT-B95C8A0F,Michelle Gilbert,AZ,12,2025-01-06 01:04:36,subscription,Netflix,19.99
ACCT-B95C8A0F,Michelle Gilbert,AZ,13,2025-01-06 12:17:57,dining,Starbucks Phoenix,27.49
ACCT-B95C8A0F,Michelle Gilbert,AZ,14,2025-01-06 15:43:35,entertainment,AMC Theatres,133.94
ACCT-B95C8A0F,Michelle Gilbert,AZ,15,2025-01-06 17:30:40,e-commerce,Amazon,41.18
ACCT-B95C8A0F,Michelle Gilbert,AZ,16,2025-01-06 18:35:12,e-commerce,Amazon,123.03
ACCT-B95C8A0F,Michelle Gilbert,AZ,17,2025-01-06 20:10:50,grocery,Walmart,33.42
ACCT-B95C8A0F,Michelle Gilbert,AZ,18,2025-01-07 09:38:28,utilities,Duke Energy,120.9
ACCT-B95C8A0F,Michelle Gilbert,AZ,19,2025-01-07 13:38:45,grocery,Walmart,198.01
ACCT-B95C8A0F,Michelle Gilbert,AZ,20,2025-01-07 15:11:04,dining,McDonald's,82.36
ACCT-B95C8A0F,Michelle Gilbert,AZ,21,2025-01-08 15:38:16,ATM,Chase Bank ATM,140.0
ACCT-B95C8A0F,Michelle Gilbert,AZ,22,2025-01-08 20:03:22,entertainment,AMC Theatres,30.37
ACCT-B95C8A0F,Michelle Gilbert,AZ,23,2025-01-09 11:24:24,retail,Target,30.69
ACCT-B95C8A0F,Michelle Gilbert,AZ,24,2025-01-09 11:58:24,utilities,Duke Energy,110.4
ACCT-B95C8A0F,Michelle Gilbert,AZ,25,2025-01-10 14:53:18,travel,Delta Air Lines,968.35
ACCT-B95C8A0F,Michelle Gilbert,AZ,26,2025-01-10 19:51:58,dining,Chipotle Mexican Grill,22.77
ACCT-B95C8A0F,Michelle Gilbert,AZ,27,2025-01-11 08:57:29,utilities,Comcast Xfinity,167.01
ACCT-B95C8A0F,Michelle Gilbert,AZ,28,2025-01-11 11:31:50,healthcare,Walgreens,429.77
ACCT-B95C8A0F,Michelle Gilbert,AZ,29,2025-01-11 18:51:56,entertainment,AMC Theatres,110.94
ACCT-B95C8A0F,Michelle Gilbert,AZ,30,2025-01-11 19:33:52,entertainment,AMC Theatres,128.27
ACCT-B95C8A0F,Michelle Gilbert,AZ,31,2025-01-12 09:33:07,grocery,Walmart,62.91
ACCT-B95C8A0F,Michelle Gilbert,AZ,32,2025-01-13 09:00:40,ATM,Chase Bank ATM,120.0
ACCT-B95C8A0F,Michelle Gilbert,AZ,33,2025-01-14 05:00:52,gas,Chevron,60.42
ACCT-B95C8A0F,Michelle Gilbert,AZ,34,2025-01-14 07:00:06,automotive,Midas,320.51
ACCT-B95C8A0F,Michelle Gilbert,AZ,35,2025-01-14 10:22:10,wire_transfer,Western Union,2268.13
ACCT-B95C8A0F,Michelle Gilbert,AZ,36,2025-01-14 10:42:53,utilities,Duke Energy,107.47
ACCT-B95C8A0F,Michelle Gilbert,AZ,37,2025-01-14 11:22:27,dining,Chipotle Mexican Grill,33.72
ACCT-B95C8A0F,Michelle Gilbert,AZ,38,2025-01-15 18:49:56,automotive,Jiffy Lube,22.64
ACCT-B95C8A0F,Michelle Gilbert,AZ,39,2025-01-16 00:00:05,subscription,Netflix,9.99
ACCT-B95C8A0F,Michelle Gilbert,AZ,40,2025-01-16 06:23:40,travel,Marriott,110.71
ACCT-B95C8A0F,Michelle Gilbert,AZ,41,2025-01-16 07:14:09,gas,Shell,50.45
ACCT-B95C8A0F,Michelle Gilbert,AZ,42,2025-01-16 07:24:47,automotive,Jiffy Lube,14.97
ACCT-B95C8A0F,Michelle Gilbert,AZ,43,2025-01-16 19:31:47,e-commerce,Amazon,87.79
ACCT-B95C8A0F,Michelle Gilbert,AZ,44,2025-01-17 08:58:29,grocery,Walmart,58.35
ACCT-B95C8A0F,Michelle Gilbert,AZ,45,2025-01-18 07:11:17,utilities,Arizona Power & Light,136.05
ACCT-B95C8A0F,Michelle Gilbert,AZ,46,2025-01-18 15:50:21,e-commerce,Amazon,94.76
ACCT-B95C8A0F,Michelle Gilbert,AZ,47,2025-01-18 16:53:44,retail,Target,61.68
ACCT-B95C8A0F,Michelle Gilbert,AZ,48,2025-01-18 19:08:49,automotive,Jiffy Lube,211.74
ACCT-B95C8A0F,Michelle Gilbert,AZ,49,2025-01-18 19:55:02,entertainment,AMC Theatres,27.37
ACCT-B95C8A0F,Michelle Gilbert,AZ,50,2025-01-19 11:35:41,dining,McDonald's,97.69
ACCT-B95C8A0F,Michelle Gilbert,AZ,51,2025-01-19 15:22:03,grocery,Walmart,41.53
ACCT-B95C8A0F,Michelle Gilbert,AZ,52,2025-01-19 17:53:13,dining,McDonald's,57.2
ACCT-B95C8A0F,Michelle Gilbert,AZ,53,2025-01-20 09:40:55,utilities,Duke Energy,138.52
ACCT-B95C8A0F,Michelle Gilbert,AZ,54,2025-01-20 11:02:11,subscription,Spotify,19.99
ACCT-B95C8A0F,Michelle Gilbert,AZ,55,2025-01-20 12:34:46,grocery,Walmart,88.13
ACCT-B95C8A0F,Michelle Gilbert,AZ,56,2025-01-21 09:04:49,healthcare,CVS Pharmacy,326.39
ACCT-B95C8A0F,Michelle Gilbert,AZ,57,2025-01-21 16:06:28,other,The UPS Store,19.14
ACCT-B95C8A0F,Michelle Gilbert,AZ,58,2025-01-22 13:55:42,grocery,H-E-B,20.81
ACCT-B95C8A0F,Michelle Gilbert,AZ,59,2025-01-22 15:48:55,retail,Target,42.47
ACCT-B95C8A0F,Michelle Gilbert,AZ,60,2025-01-23 16:47:31,grocery,Costco,50.79
ACCT-B95C8A0F,Michelle Gilbert,AZ,61,2025-01-23 17:21:39,dining,McDonald's,31.51
ACCT-B95C8A0F,Michelle Gilbert,AZ,62,2025-01-24 08:56:50,utilities,Arizona Public Service,102.42
ACCT-B95C8A0F,Michelle Gilbert,AZ,63,2025-01-24 14:57:03,retail,Target,62.8
ACCT-B95C8A0F,Michelle Gilbert,AZ,64,2025-01-24 18:48:27,e-commerce,Amazon,52.83
ACCT-B95C8A0F,Michelle Gilbert,AZ,65,2025-01-25 07:04:17,subscription,Spotify,9.99
ACCT-B95C8A0F,Michelle Gilbert,AZ,66,2025-01-25 23:26:57,e-commerce,Amazon,203.18
ACCT-B95C8A0F,Michelle Gilbert,AZ,67,2025-01-26 09:14:39,utilities,Duke Energy,168.34
ACCT-B95C8A0F,Michelle Gilbert,AZ,68,2025-01-26 10:18:17,retail,Target,44.35
ACCT-B95C8A0F,Michelle Gilbert,AZ,69,2025-01-26 15:10:22,other,The UPS Store,15.66
ACCT-B95C8A0F,Michelle Gilbert,AZ,70,2025-01-27 11:32:37,e-commerce,Amazon,63.63
ACCT-B95C8A0F,Michelle Gilbert,AZ,71,2025-01-27 12:00:57,retail,Target,60.35
ACCT-B95C8A0F,Michelle Gilbert,AZ,72,2025-01-27 16:20:19,ATM,Allpoint ATM,220.0
ACCT-B95C8A0F,Michelle Gilbert,AZ,73,2025-01-28 00:00:14,subscription,Disney+,9.99
ACCT-B95C8A0F,Michelle Gilbert,AZ,74,2025-01-29 12:00:33,grocery,Walmart,86.57
ACCT-B95C8A0F,Michelle Gilbert,AZ,75,2025-01-29 19:53:19,dining,Starbucks,34.89
ACCT-B95C8A0F,Michelle Gilbert,AZ,76,2025-01-30 08:55:16,automotive,Jiffy Lube,11.9
ACCT-B95C8A0F,Michelle Gilbert,AZ,77,2025-01-30 09:37:09,ATM,Allpoint ATM,120.0
ACCT-B95C8A0F,Michelle Gilbert,AZ,78,2025-01-31 12:22:26,dining,McDonald's,43.18
ACCT-B95C8A0F,Michelle Gilbert,AZ,79,2025-01-31 20:21:19,entertainment,AMC Theatres,17.41
ACCT-B95C8A0F,Michelle Gilbert,AZ,80,,,,
ACCT-B95C8A0F,Michelle Gilbert,AZ,81,,,,
ACCT-B95C8A0F,Michelle Gilbert,AZ,82,,,,
ACCT-B95C8A0F,Michelle Gilbert,AZ,83,,,,
ACCT-B95C8A0F,Michelle Gilbert,AZ,84,,,,
ACCT-B95C8A0F,Michelle Gilbert,AZ,85,,,,
ACCT-B95C8A0F,Michelle Gilbert,AZ,86,,,,
ACCT-B95C8A0F,Michelle Gilbert,AZ,87,,,,
ACCT-B95C8A0F,Michelle Gilbert,AZ,88,,,,
ACCT-B95C8A0F,Michelle Gilbert,AZ,89,,,,
ACCT-B95C8A0F,Michelle Gilbert,AZ,90,,,,
ACCT-B95C8A0F,Michelle Gilbert,AZ,91,,,,
ACCT-B95C8A0F,Michelle Gilbert,AZ,92,,,,
ACCT-B95C8A0F,Michelle Gilbert,AZ,93,,,,
ACCT-B95C8A0F,Michelle Gilbert,AZ,94,,,,
ACCT-C818ED0E,Christopher Williams,MN,1,2025-01-01 14:05:03,e-commerce,Amazon,97.47
ACCT-C818ED0E,Christopher Williams,MN,2,2025-01-01 20:06:37,dining,Starbucks,41.95
ACCT-C818ED0E,Christopher Williams,MN,3,2025-01-01 20:07:58,dining,Starbucks,29.81
ACCT-C818ED0E,Christopher Williams,MN,4,2025-01-02 20:32:13,dining,McDonald's,29.17
ACCT-C818ED0E,Christopher Williams,MN,5,2025-01-03 17:10:10,retail,Burlington,57.31
ACCT-C818ED0E,Christopher Williams,MN,6,2025-01-04 09:59:29,e-commerce,Amazon,49.39
ACCT-C818ED0E,Christopher Williams,MN,7,2025-01-04 11:36:52,dining,McDonald's,38.11
ACCT-C818ED0E,Christopher Williams,MN,8,2025-01-04 12:07:33,dining,McDonald's,53.55
ACCT-C818ED0E,Christopher Williams,MN,9,2025-01-04 13:56:00,retail,Target,59.19
ACCT-C818ED0E,Christopher Williams,MN,10,2025-01-04 16:38:12,retail,Target,158.37
ACCT-C818ED0E,Christopher Williams,MN,11,2025-01-04 18:28:38,entertainment,Six Flags Great River,66.72
ACCT-C818ED0E,Christopher Williams,MN,12,2025-01-04 21:10:14,entertainment,AMC Theatres,153.02
ACCT-C818ED0E,Christopher Williams,MN,13,2025-01-05 13:08:54,ATM,Wells Fargo ATM,80.0
ACCT-C818ED0E,Christopher Williams,MN,14,2025-01-06 00:00:24,subscription,Spotify,14.99
ACCT-C818ED0E,Christopher Williams,MN,15,2025-01-06 19:13:34,entertainment,AMC Theatres,178.05
ACCT-C818ED0E,Christopher Williams,MN,16,2025-01-07 08:41:56,automotive,Jiffy Lube,9.76
ACCT-C818ED0E,Christopher Williams,MN,17,2025-01-07 12:28:04,grocery,Kroger,86.59
ACCT-C818ED0E,Christopher Williams,MN,18,2025-01-07 19:48:28,dining,McDonald's,33.6
ACCT-C818ED0E,Christopher Williams,MN,19,2025-01-08 12:46:48,grocery,Meijer,73.87
ACCT-C818ED0E,Christopher Williams,MN,20,2025-01-08 17:46:05,retail,Target,128.01
ACCT-C818ED0E,Christopher Williams,MN,21,2025-01-09 17:07:20,retail,Target,81.27
ACCT-C818ED0E,Christopher Williams,MN,22,2025-01-09 18:10:18,entertainment,AMC Theatres,184.19
ACCT-C818ED0E,Christopher Williams,MN,23,2025-01-11 13:50:22,grocery,Walmart,105.19
ACCT-C818ED0E,Christopher Williams,MN,24,2025-01-12 13:04:26,dining,Starbucks,67.01
ACCT-C818ED0E,Christopher Williams,MN,25,2025-01-13 16:20:38,grocery,Meijer,155.4
ACCT-C818ED0E,Christopher Williams,MN,26,2025-01-14 07:00:22,automotive,Midas,142.75
ACCT-C818ED0E,Christopher Williams,MN,27,2025-01-14 08:52:43,e-commerce,Amazon,235.3
ACCT-C818ED0E,Christopher Williams,MN,28,2025-01-14 12:43:26,grocery,Meijer,71.82
ACCT-C818ED0E,Christopher Williams,MN,29,2025-01-15 07:39:06,utilities,Xcel Energy,131.58
ACCT-C818ED0E,Christopher Williams,MN,30,2025-01-15 12:24:16,dining,Starbucks,31.68
ACCT-C818ED0E,Christopher Williams,MN,31,2025-01-15 14:10:43,grocery,ShopRite,75.0
ACCT-C818ED0E,Christopher Williams,MN,32,2025-01-15 18:46:13,ATM,Wells Fargo ATM,180.0
ACCT-C818ED0E,Christopher Williams,MN,33,2025-01-16 17:45:00,dining,McDonald's,37.88
ACCT-C818ED0E,Christopher Williams,MN,34,2025-01-17 09:31:16,healthcare,CVS Pharmacy,635.09
ACCT-C818ED0E,Christopher Williams,MN,35,2025-01-17 09:55:40,gas,Circle K,74.45
ACCT-C818ED0E,Christopher Williams,MN,36,2025-01-18 12:08:44,healthcare,CVS Pharmacy,312.04
ACCT-C818ED0E,Christopher Williams,MN,37,2025-01-18 13:07:25,ATM,Allpoint ATM,100.0
ACCT-C818ED0E,Christopher Williams,MN,38,2025-01-18 15:05:37,retail,Target,202.68
ACCT-C818ED0E,Christopher Williams,MN,39,2025-01-18 16:00:14,retail,Target,135.96
ACCT-C818ED0E,Christopher Williams,MN,40,2025-01-18 19:52:39,retail,Target,96.73
ACCT-C818ED0E,Christopher Williams,MN,41,2025-01-19 11:49:37,automotive,Midas,160.7
ACCT-C818ED0E,Christopher Williams,MN,42,2025-01-19 14:33:52,retail,Target,28.27
ACCT-C818ED0E,Christopher Williams,MN,43,2025-01-19 16:30:53,grocery,Meijer,78.86
ACCT-C818ED0E,Christopher Williams,MN,44,2025-01-19 16:58:09,dining,McDonald's,67.27
ACCT-C818ED0E,Christopher Williams,MN,45,2025-01-20 09:51:52,utilities,Duke Energy,266.61
ACCT-C818ED0E,Christopher Williams,MN,46,2025-01-20 16:54:57,entertainment,AMC Theatres,181.52
ACCT-C818ED0E,Christopher Williams,MN,47,2025-01-21 07:51:19,automotive,Monro Auto Service,247.98
ACCT-C818ED0E,Christopher Williams,MN,48,2025-01-21 08:36:33,gas,Speedway,135.38
ACCT-C818ED0E,Christopher Williams,MN,49,2025-01-21 13:35:41,e-commerce,Amazon,367.67
ACCT-C818ED0E,Christopher Williams,MN,50,2025-01-21 18:13:51,dining,McDonald's,73.84
ACCT-C818ED0E,Christopher Williams,MN,51,2025-01-22 15:23:04,retail,Target,75.01
ACCT-C818ED0E,Christopher Williams,MN,52,2025-01-22 18:05:26,gas,Circle K,75.7
ACCT-C818ED0E,Christopher Williams,MN,53,2025-01-23 10:58:49,grocery,Meijer,100.87
ACCT-C818ED0E,Christopher Williams,MN,54,2025-01-23 18:25:38,gas,Circle K,100.91
